Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Gene Type	Input ID	Gene Name or Symbol	
PF3D7_0935900	PF3D7_0935900.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,420,483..1,422,807(-)	ring-exported protein 1	protein coding	PF3D7_0935900	REX1	
PF3D7_0936000	PF3D7_0936000.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,427,642..1,428,022(-)	ring-exported protein 2	protein coding	PF3D7_0936000	REX2	
PF3D7_0936100	PF3D7_0936100.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,430,607..1,431,146(-)	early transcribed membrane protein	protein coding	PF3D7_0936100	ETRAMP9	
PF3D7_0936200	PF3D7_0936200.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,433,332..1,434,108(-)	Plasmodium exported protein (hyp11), unknown function	protein coding	PF3D7_0936200	N/A	
PF3D7_0936300	PF3D7_0936300.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,436,687..1,437,981(-)	ring-exported protein 3	protein coding	PF3D7_0936300	REX3	
PF3D7_0936400	PF3D7_0936400.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,440,783..1,441,660(+)	ring-exported protein 4	protein coding	PF3D7_0936400	REX4	
PF3D7_0936500	PF3D7_0936500.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,443,854..1,444,847(-)	virulence-associated protein 1	protein coding	PF3D7_0936500	VAP1	
PF3D7_0936600	PF3D7_0936600.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,446,929..1,447,947(+)	gametocyte exported protein 5	protein coding	PF3D7_0936600	GEXP5	
PF3D7_0936700	PF3D7_0936700.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,454,422..1,455,720(+)	lysophospholipase, putative	protein coding	PF3D7_0936700	N/A	
PF3D7_0936800	PF3D7_0936800.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,458,392..1,459,862(+)	Plasmodium exported protein (PHISTc), unknown function	protein coding	PF3D7_0936800	N/A	
PF3D7_0936900	PF3D7_0936900.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,462,400..1,463,659(+)	Plasmodium exported protein (PHISTb), unknown function, pseudogene	protein coding	PF3D7_0936900	N/A	
PF3D7_0937000	PF3D7_0937000.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,465,904..1,467,055(+)	Plasmodium exported protein (PHISTb), unknown function	protein coding	PF3D7_0937000	N/A	
PF3D7_0937100	PF3D7_0937100.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,468,546..1,469,417(-)	Plasmodium exported protein, unknown function	protein coding	PF3D7_0937100	N/A	
PF3D7_0937200	PF3D7_0937200.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,471,851..1,472,924(+)	lysophospholipase, putative	protein coding	PF3D7_0937200	N/A	
PF3D7_0937300	PF3D7_0937300.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,474,431..1,475,704(+)	rifin	protein coding	PF3D7_0937300	RIF	
PF3D7_0937400	PF3D7_0937400.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,477,526..1,478,736(+)	rifin	protein coding	PF3D7_0937400	RIF	
PF3D7_0937500	PF3D7_0937500.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,480,947..1,482,211(-)	rifin	protein coding	PF3D7_0937500	RIF	
PF3D7_0937600	PF3D7_0937600.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,486,070..1,490,187(+)	erythrocyte membrane protein 1, PfEMP1	protein coding	PF3D7_0937600	VAR	
PF3D7_0937700	PF3D7_0937700.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,492,373..1,493,708(+)	rifin	protein coding	PF3D7_0937700	RIF	
PF3D7_0937800	PF3D7_0937800.1	Plasmodium falciparum 3D7	Pf3D7_09_v3:1,495,579..1,503,336(-)	erythrocyte membrane protein 1, PfEMP1	protein coding	PF3D7_0937800	VAR	
PF3D7_1000100	PF3D7_1000100.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:28,490..36,164(+)	erythrocyte membrane protein 1, PfEMP1	protein coding	PF3D7_1000100	VAR	
PF3D7_1000200	PF3D7_1000200.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:38,050..39,395(-)	rifin	protein coding	PF3D7_1000200	RIF	
PF3D7_1000300	PF3D7_1000300.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:41,773..42,963(-)	rifin	protein coding	PF3D7_1000300	RIF	
PF3D7_1000400	PF3D7_1000400.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:44,816..46,133(-)	rifin	protein coding	PF3D7_1000400	RIF	
PF3D7_1000500	PF3D7_1000500.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:48,052..49,384(-)	rifin	protein coding	PF3D7_1000500	RIF	
PF3D7_1000600	PF3D7_1000600.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:51,349..52,599(-)	rifin	protein coding	PF3D7_1000600	RIF	
PF3D7_1000700	PF3D7_1000700.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:54,542..55,498(-)	Plasmodium exported protein (PHISTa), unknown function, pseudogene	protein coding	PF3D7_1000700	N/A	
PF3D7_1000800	PF3D7_1000800.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:57,968..58,980(+)	stevor, pseudogene	protein coding	PF3D7_1000800	N/A	
PF3D7_1000900	PF3D7_1000900.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:60,024..61,365(+)	erythrocyte membrane protein 1 (PfEMP1), pseudogene	protein coding	PF3D7_1000900	N/A	
PF3D7_1001000	PF3D7_1001000.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:63,152..64,032(+)	Plasmodium exported protein (hyp12), unknown function	protein coding	PF3D7_1001000	PfJ13	
PF3D7_1001100	PF3D7_1001100.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:67,807..68,961(-)	acyl-CoA binding protein, isoform 1, ACBP1	protein coding	PF3D7_1001100.1, PF3D7_1001100.2	ACBP1	
PF3D7_1001100	PF3D7_1001100.2	Plasmodium falciparum 3D7	Pf3D7_10_v3:67,807..68,961(-)	acyl-CoA binding protein, isoform 1, ACBP1	protein coding	PF3D7_1001100.1, PF3D7_1001100.2	ACBP1	
PF3D7_1001200	PF3D7_1001200.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:70,547..70,819(-)	acyl-CoA binding protein, isoform 2, ACBP2	protein coding	PF3D7_1001200	ACBP2	
PF3D7_1001300	PF3D7_1001300.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:72,934..73,917(-)	Plasmodium exported protein (PHISTa), unknown function	protein coding	PF3D7_1001300	N/A	
PF3D7_1001400	PF3D7_1001400.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:74,661..77,572(-)	exported lipase 1	protein coding	PF3D7_1001400	XL1	
PF3D7_1001500	PF3D7_1001500.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:81,416..81,739(-)	early transcribed membrane protein 10.1	protein coding	PF3D7_1001500	ETRAMP10	
PF3D7_1001600	PF3D7_1001600.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:86,538..89,009(-)	exported lipase 2	protein coding	PF3D7_1001600	XL2	
PF3D7_1001700	PF3D7_1001700.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:92,573..93,526(-)	Plasmodium exported protein (PHISTc), unknown function	protein coding	PF3D7_1001700	N/A	
PF3D7_1001800	PF3D7_1001800.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:96,113..97,031(-)	Plasmodium exported protein (PHISTc), unknown function	protein coding	PF3D7_1001800	N/A	
PF3D7_1001900	PF3D7_1001900.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:99,379..100,361(-)	Plasmodium exported protein (hyp16), unknown function	protein coding	PF3D7_1001900	PfJ23	
PF3D7_1002000	PF3D7_1002000.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:103,118..104,683(-)	Plasmodium exported protein (hyp2), unknown function	protein coding	PF3D7_1002000	N/A	
PF3D7_1002100	PF3D7_1002100.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:106,653..108,662(-)	EMP1-trafficking protein	protein coding	PF3D7_1002100	PTP5	
PF3D7_1002200	PF3D7_1002200.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:112,929..116,015(+)	tryptophan-rich antigen 3	protein coding	PF3D7_1002200	PArt	
PF3D7_1002300	PF3D7_1002300.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:117,242..118,534(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1002300	N/A	
PF3D7_1002400	PF3D7_1002400.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:121,115..123,291(+)	transformer-2 protein homolog beta, putative	protein coding	PF3D7_1002400.2, PF3D7_1002400.1	TRA2B	
PF3D7_1002400	PF3D7_1002400.2	Plasmodium falciparum 3D7	Pf3D7_10_v3:121,115..123,291(+)	transformer-2 protein homolog beta, putative	protein coding	PF3D7_1002400.1, PF3D7_1002400.2	TRA2B	
PF3D7_1002500	PF3D7_1002500.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:123,770..124,882(-)	conserved protein, unknown function	protein coding	PF3D7_1002500	N/A	
PF3D7_1002600	PF3D7_1002600.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:125,939..127,600(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1002600	N/A	
PF3D7_1002700	PF3D7_1002700.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:129,276..132,110(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1002700	N/A	
PF3D7_1002800	PF3D7_1002800.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:132,995..137,272(+)	DnaJ protein, putative	protein coding	PF3D7_1002800	N/A	
PF3D7_1002900	PF3D7_1002900.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:138,765..139,853(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1002900	N/A	
PF3D7_1003000	PF3D7_1003000.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:142,419..146,237(+)	guanylate cyclase organizer UGO, putative	protein coding	PF3D7_1003000	N/A	
PF3D7_1003100	PF3D7_1003100.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:147,639..148,239(+)	conserved protein, unknown function	protein coding	PF3D7_1003100	N/A	
PF3D7_1003200	PF3D7_1003200.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:149,342..150,038(+)	ribosome-binding factor A, putative	protein coding	PF3D7_1003200	N/A	
PF3D7_1003300	PF3D7_1003300.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:150,416..150,874(-)	N-terminal acetyltransferase A complex catalytic subunit ARD1, putative	protein coding	PF3D7_1003300	ARD1	
PF3D7_1003400	PF3D7_1003400.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:152,364..158,516(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1003400	N/A	
PF3D7_1003500	PF3D7_1003500.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:160,316..160,962(-)	40S ribosomal protein S20e, putative	protein coding	PF3D7_1003500	N/A	
PF3D7_1003600	PF3D7_1003600.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:164,945..165,790(+)	inner membrane complex protein 1c, putative	protein coding	PF3D7_1003600	IMC1c	
PF3D7_1003700	PF3D7_1003700.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:166,743..170,669(-)	MKT1 domain-containing protein, putative	protein coding	PF3D7_1003700	N/A	
PF3D7_1003800	PF3D7_1003800.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:172,723..176,430(-)	U5 small nuclear ribonucleoprotein component, putative	protein coding	PF3D7_1003800	EFTUD2	
PF3D7_1003900	PF3D7_1003900.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:177,921..178,870(+)	dynein attachment factor-domain containing protein, putative	protein coding	PF3D7_1003900	N/A	
PF3D7_1004000	PF3D7_1004000.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:179,344..180,226(-)	60S ribosomal protein L13, putative	protein coding	PF3D7_1004000	N/A	
PF3D7_1004100	PF3D7_1004100.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:182,244..187,100(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1004100	N/A	
PF3D7_1004200	PF3D7_1004200.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:187,669..196,954(-)	WD repeat-containing protein, putative	protein coding	PF3D7_1004200	N/A	
PF3D7_1004300	PF3D7_1004300.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:199,452..202,844(-)	E3 ubiquitin-protein ligase, putative	protein coding	PF3D7_1004300	N/A	
PF3D7_1004400	PF3D7_1004400.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:207,000..209,642(-)	RNA-binding protein, putative	protein coding	PF3D7_1004400	N/A	
PF3D7_1004500	PF3D7_1004500.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:213,986..214,594(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1004500	N/A	
PF3D7_1004600	PF3D7_1004600.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:215,717..219,759(+)	conserved Plasmodium membrane protein, unknown function	protein coding	PF3D7_1004600	N/A	
PF3D7_1004700	PF3D7_1004700.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:220,018..221,353(-)	conserved protein, unknown function	protein coding	PF3D7_1004700	N/A	
PF3D7_1004800	PF3D7_1004800.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:221,945..223,430(+)	ADP/ATP carrier protein, putative	protein coding	PF3D7_1004800	N/A	
PF3D7_1004900	PF3D7_1004900.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:224,248..225,207(+)	conserved protein, unknown function	protein coding	PF3D7_1004900	N/A	
PF3D7_1005000	PF3D7_1005000.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:225,456..227,705(-)	methionine--tRNA ligase, putative	protein coding	PF3D7_1005000	MRSapi	
PF3D7_1005100	PF3D7_1005100.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:228,798..232,193(+)	U3 small nucleolar RNA-associated protein 25, putative	protein coding	PF3D7_1005100	UTP25	
PF3D7_1005200	PF3D7_1005200.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:232,422..232,818(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1005200	N/A	
PF3D7_1005300	PF3D7_1005300.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:233,285..234,473(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1005300	N/A	
PF3D7_1005400	PF3D7_1005400.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:234,795..235,745(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1005400	N/A	
PF3D7_1005500	PF3D7_1005500.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:237,506..242,245(-)	regulator of nonsense transcripts 1, putative	protein coding	PF3D7_1005500	UPF1	
PF3D7_1005600	PF3D7_1005600.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:244,145..246,535(-)	DnaJ protein, putative	protein coding	PF3D7_1005600	N/A	
PF3D7_1005700	PF3D7_1005700.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:247,495..249,940(-)	peptidase, putative	protein coding	PF3D7_1005700	N/A	
PF3D7_1005800	PF3D7_1005800.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:251,579..252,490(+)	conserved Plasmodium membrane protein, unknown function	protein coding	PF3D7_1005800	N/A	
PF3D7_1005900	PF3D7_1005900.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:253,704..255,611(+)	conserved protein, unknown function	protein coding	PF3D7_1005900	N/A	
PF3D7_1006000	PF3D7_1006000.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:256,117..257,699(-)	IMP1-like protein, putative	protein coding	PF3D7_1006000	IMP4	
PF3D7_1006100	PF3D7_1006100.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:259,060..260,304(-)	CCR4-NOT transcription complex subunit 5, putative	protein coding	PF3D7_1006100	NOT5	
PF3D7_1006200	PF3D7_1006200.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:262,150..262,997(-)	DNA/RNA-binding protein Alba 3	protein coding	PF3D7_1006200	ALBA3	
PF3D7_1006300	PF3D7_1006300.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:265,750..266,836(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1006300	N/A	
PF3D7_1006400	PF3D7_1006400.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:267,219..269,831(-)	heptatricopeptide repeat-containing protein, putative	protein coding	PF3D7_1006400	N/A	
PF3D7_1006500	PF3D7_1006500.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:270,535..271,497(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1006500	N/A	
PF3D7_1006600	PF3D7_1006600.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:272,243..272,824(-)	phosducin-like protein 3, putative	protein coding	PF3D7_1006600	PhLP3	
PF3D7_1006700	PF3D7_1006700.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:274,091..275,426(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1006700	N/A	
PF3D7_1006800	PF3D7_1006800.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:277,621..279,168(+)	G-strand-binding protein 2, putative	protein coding	PF3D7_1006800	GBP2	
PF3D7_1006900	PF3D7_1006900.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:281,459..283,104(+)	PPPDE peptidase, putative	protein coding	PF3D7_1006900	N/A	
PF3D7_1007000	PF3D7_1007000.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:284,577..286,302(+)	transmembrane protein 147, putative	protein coding	PF3D7_1007000	TMEM147	
PF3D7_1007100	PF3D7_1007100.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:286,522..287,473(-)	roadblock/LC7 domain-containing protein, putative	protein coding	PF3D7_1007100	N/A	
PF3D7_1007200	PF3D7_1007200.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:288,383..290,826(-)	rho GTPase-activating protein, putative	protein coding	PF3D7_1007200	N/A	
PF3D7_1007300	PF3D7_1007300.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:293,850..295,999(+)	RING zinc finger protein, putative	protein coding	PF3D7_1007300	N/A	
PF3D7_1007400	PF3D7_1007400.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:296,906..297,565(+)	conserved protein, unknown function	protein coding	PF3D7_1007400	N/A	
PF3D7_1007500	PF3D7_1007500.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:298,361..298,687(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1007500	N/A	
PF3D7_1007600	PF3D7_1007600.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:299,280..299,609(+)	conserved protein, unknown function	protein coding	PF3D7_1007600	N/A	
PF3D7_1007700	PF3D7_1007700.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:301,126..305,919(-)	AP2 domain transcription factor AP2-I	protein coding	PF3D7_1007700	AP2-I	
PF3D7_1007800	PF3D7_1007800.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:311,397..314,516(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1007800	N/A	
PF3D7_1007900	PF3D7_1007900.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:316,649..318,280(+)	eukaryotic translation initiation factor 3 subunit D, putative	protein coding	PF3D7_1007900	EIF3D	
PF3D7_1008000	PF3D7_1008000.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:321,011..328,150(+)	histone deacetylase 2	protein coding	PF3D7_1008000	HDA2	
PF3D7_1008100	PF3D7_1008100.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:331,246..342,807(+)	PHD finger protein PHD1	protein coding	PF3D7_1008100	PHD1	
PF3D7_1008200	PF3D7_1008200.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:343,733..344,899(-)	flap endonuclease, putative	protein coding	PF3D7_1008200	N/A	
PF3D7_1008300	PF3D7_1008300.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:346,407..346,514(+)	AP-5 complex subunit sigma-1, putative, pseudogene	protein coding	PF3D7_1008300	N/A	
PF3D7_1008400	PF3D7_1008400.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:347,206..348,667(-)	26S protease regulatory subunit 4, putative	protein coding	PF3D7_1008400	RPT2	
PF3D7_1008500	PF3D7_1008500.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:351,703..355,593(+)	protein GPR89, putative	protein coding	PF3D7_1008500	N/A	
PF3D7_1008600	PF3D7_1008600.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:357,345..358,463(+)	zinc finger (CCCH type) protein, putative	protein coding	PF3D7_1008600	N/A	
PF3D7_1008700	PF3D7_1008700.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:360,625..362,480(-)	tubulin beta chain	protein coding	PF3D7_1008700	N/A	
PF3D7_1008800	PF3D7_1008800.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:365,737..367,146(-)	nucleolar protein 5, putative	protein coding	PF3D7_1008800	NOP5	
PF3D7_1008900	PF3D7_1008900.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:369,199..370,225(-)	adenylate kinase	protein coding	PF3D7_1008900	AK1	
PF3D7_1009000	PF3D7_1009000.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:371,293..372,117(+)	diphthine methyl ester synthase, putative	protein coding	PF3D7_1009000	DPH5	
PF3D7_1009100	PF3D7_1009100.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:372,519..374,072(+)	conserved Plasmodium membrane protein, unknown function	protein coding	PF3D7_1009100	N/A	
PF3D7_1009200	PF3D7_1009200.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:374,864..377,611(+)	ribonuclease, putative	protein coding	PF3D7_1009200	N/A	
PF3D7_1009300	PF3D7_1009300.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:377,906..379,708(-)	AMP-binding protein, putative	protein coding	PF3D7_1009300	N/A	
PF3D7_1009400	PF3D7_1009400.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:381,361..382,449(+)	zinc finger protein, putative	protein coding	PF3D7_1009400	ZNF2	
PF3D7_1009500	PF3D7_1009500.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:383,044..384,793(-)	metalloprotease, putative	protein coding	PF3D7_1009500	N/A	
PF3D7_1009600	PF3D7_1009600.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:386,976..388,442(+)	protein phosphatase PPM10, putative	protein coding	PF3D7_1009600	PPM10	
PF3D7_1009700	PF3D7_1009700.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:389,504..391,165(-)	tubulin--tyrosine ligase, putative	protein coding	PF3D7_1009700	N/A	
PF3D7_1009800	PF3D7_1009800.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:393,765..397,993(-)	conserved Plasmodium membrane protein, unknown function	protein coding	PF3D7_1009800	N/A	
PF3D7_1009900	PF3D7_1009900.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:399,207..401,778(+)	heptatricopeptide repeat-containing protein, putative	protein coding	PF3D7_1009900	N/A	
PF3D7_1010000	PF3D7_1010000.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:401,876..402,711(-)	ribosomal protein L43, mitochondrial, putative	protein coding	PF3D7_1010000	N/A	
PF3D7_1010100	PF3D7_1010100.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:403,679..404,575(+)	PI31 domain-containing protein, putative	protein coding	PF3D7_1010100	N/A	
PF3D7_1010200	PF3D7_1010200.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:405,017..410,536(-)	DNA2/NAM7 helicase, putative	protein coding	PF3D7_1010200	N/A	
PF3D7_1010300	PF3D7_1010300.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:414,732..415,328(+)	succinate dehydrogenase subunit 4, putative	protein coding	PF3D7_1010300	SDH4	
PF3D7_1010400	PF3D7_1010400.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:415,404..417,471(-)	MORN repeat protein, putative	protein coding	PF3D7_1010400	N/A	
PF3D7_1010500	PF3D7_1010500.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:417,705..419,318(+)	ankyrin-repeat protein, putative	protein coding	PF3D7_1010500	N/A	
PF3D7_1010600	PF3D7_1010600.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:420,185..421,056(-)	eukaryotic translation initiation factor 2 subunit beta	protein coding	PF3D7_1010600	eIF2beta	
PF3D7_1010700	PF3D7_1010700.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:422,961..424,365(+)	dolichyl-phosphate-mannose--protein mannosyltransferase, putative	protein coding	PF3D7_1010700	N/A	
PF3D7_1010800	PF3D7_1010800.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:424,866..425,765(-)	50S ribosomal protein L22, mitochondrial, putative	protein coding	PF3D7_1010800	N/A	
PF3D7_1010900	PF3D7_1010900.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:426,601..428,146(+)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1010900	N/A	
PF3D7_1011000	PF3D7_1011000.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:429,204..430,140(-)	inner membrane complex sub-compartment protein 1	protein coding	PF3D7_1011000	ISP1	
PF3D7_1011100	PF3D7_1011100.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:432,505..435,570(-)	conserved Plasmodium protein, unknown function	protein coding	PF3D7_1011100	N/A	
PF3D7_1011200	PF3D7_1011200.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:436,958..437,708(+)	BET1-like protein, putative	protein coding	PF3D7_1011200.2, PF3D7_1011200.1	BET1	
PF3D7_1011200	PF3D7_1011200.2	Plasmodium falciparum 3D7	Pf3D7_10_v3:436,958..437,708(+)	unspecified product	protein coding	PF3D7_1011200.1, PF3D7_1011200.2	BET1	
PF3D7_1011300	PF3D7_1011300.1	Plasmodium falciparum 3D7	Pf3D7_10_v3:438,446..440,380(+)	protein ARV1, putative	protein coding	PF3D7_1011300	ARV1	
