Gene ID	source_id	Gene Type	Input ID	Gene Name or Symbol	gene_source_id	EC numbers	Curated GO Process IDs	Curated GO Function IDs	Curated GO Component IDs	Genomic Sequence ID	
TGME49_248850	TGME49_248850-t26_1	protein coding gene	50.m00068	N/A	TGME49_248850	3.4.11.18 (Methionyl aminopeptidase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_248860	TGME49_248860-t26_1	protein coding gene	50.m05647	N/A	TGME49_248860	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_248870	TGME49_248870-t26_1	protein coding gene	50.m05643	N/A	TGME49_248870	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_248880	TGME49_248880-t26_1	protein coding gene	50.m05646	RAB7	TGME49_248880	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_248890	TGME49_248890-t26_1	protein coding gene	50.m03267	ALP3B	TGME49_248890	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_248900	TGME49_248900-t26_1	protein coding gene	50.m05644	N/A	TGME49_248900	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_248940	TGME49_248940-t26_1	protein coding gene	50.m03269	N/A	TGME49_248940	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_248950	TGME49_248950-t26_1	protein coding gene	50.m05656	N/A	TGME49_248950	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_248960	TGME49_248960-t26_1	protein coding gene	50.m00094	N/A	TGME49_248960	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_248970	TGME49_248970-t26_1	protein coding gene	50.m03271	N/A	TGME49_248970	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_248980	TGME49_248980-t26_1	protein coding gene	50.m05654	N/A	TGME49_248980	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_248990	TGME49_248990-t26_1	protein coding gene	50.m03272	N/A	TGME49_248990	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249000	TGME49_249000-t26_1	protein coding gene	50.m03273	N/A	TGME49_249000	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249010	TGME49_249010-t26_1	protein coding gene	50.m03274	N/A	TGME49_249010	2.1.1.64 (3-demethylubiquinol 3-O-methyltransferase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249020	TGME49_249020-t26_1	protein coding gene	50.m03276	N/A	TGME49_249020	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249030	TGME49_249030-t26_1	protein coding gene	50.m03277	N/A	TGME49_249030	3.1.4.12 (Sphingomyelin phosphodiesterase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249040	TGME49_249040-t26_1	protein coding gene	50.m07122	N/A	TGME49_249040	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249150	TGME49_249150-t26_1	protein coding gene	50.m03279	N/A	TGME49_249150	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249170	TGME49_249170-t26_1	protein coding gene	50.m03280	N/A	TGME49_249170	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249180	TGME49_249180-t26_1	protein coding gene	50.m00016	N/A	TGME49_249180	1.5.1.3 (Dihydrofolate reductase);2.1.1.45 (Thymidylate synthase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249190	TGME49_249190-t26_1	protein coding gene	50.m03282	AP2XII6	TGME49_249190	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249200	TGME49_249200-t26_1	protein coding gene	50.m03283	N/A	TGME49_249200	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249215	TGME49_249215-t26_1	protein coding gene	50.m07123	N/A	TGME49_249215	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249230	TGME49_249230-t26_1	protein coding gene	50.m03284	N/A	TGME49_249230	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249240	TGME49_249240-t26_1	protein coding gene	50.m03285	N/A	TGME49_249240	2.3.1.23 (1-acylglycerophosphocholine O-acyltransferase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249250	TGME49_249250-t26_1	protein coding gene	50.m03286	RPL35A	TGME49_249250	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249260	TGME49_249260-t26_1	protein coding gene	50.m03287	N/A	TGME49_249260	2.7.11.22 (Cyclin-dependent kinase);2.7.11.24 (Mitogen-activated protein kinase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249270	TGME49_249270-t26_1	protein coding gene	50.m00069	N/A	TGME49_249270	5.3.4.1 (Protein disulfide-isomerase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249280	TGME49_249280-t26_1	protein coding gene	50.m03289	N/A	TGME49_249280	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249300	TGME49_249300-t26_1	protein coding gene	50.m00070	N/A	TGME49_249300	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249310	TGME49_249310-t26_1	protein coding gene	50.m03291	N/A	TGME49_249310	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249320	TGME49_249320-t26_1	protein coding gene	50.m03292	N/A	TGME49_249320	1.2.1.51 (Pyruvate dehydrogenase (NADP(+)));1.6.2.4 (NADPH--hemoprotein reductase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249330	TGME49_249330-t26_1	protein coding gene	50.m03293	N/A	TGME49_249330	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249340	TGME49_249340-t26_1	protein coding gene	50.m03293	N/A	TGME49_249340	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249350	TGME49_249350-t26_1	protein coding gene	50.m03294	N/A	TGME49_249350	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249360	TGME49_249360-t26_1	protein coding gene	50.m03295	N/A	TGME49_249360	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249370	TGME49_249370-t26_1	protein coding gene	50.m03296	N/A	TGME49_249370	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249380	TGME49_249380-t26_1	protein coding gene	50.m03297	N/A	TGME49_249380	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249390	TGME49_249390-t26_1	protein coding gene	50.m00072	N/A	TGME49_249390	1.4.1.2 (Glutamate dehydrogenase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249400	TGME49_249400-t26_1	protein coding gene	50.m05658	N/A	TGME49_249400	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249410	TGME49_249410-t26_1	protein coding gene	50.m03299	N/A	TGME49_249410	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249425	TGME49_249425-t26_1	protein coding gene	50.m03300	N/A	TGME49_249425	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249440	TGME49_249440-t26_1	protein coding gene	50.m03302	N/A	TGME49_249440	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249450	TGME49_249450-t26_1	protein coding gene	50.m03303	N/A	TGME49_249450	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249460	TGME49_249460-t26_1	protein coding gene	50.m03304	N/A	TGME49_249460	2.3.1.48 (Histone acetyltransferase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249470	TGME49_249470-t26_1	protein coding gene	50.m03305	N/A	TGME49_249470	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249480	TGME49_249480-t26_1	protein coding gene	50.m03306	N/A	TGME49_249480	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249490	TGME49_249490-t26_1	protein coding gene	50.m03307	N/A	TGME49_249490	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249510	TGME49_249510-t26_1	protein coding gene	50.m03308	N/A	TGME49_249510	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249520	TGME49_249520-t26_1	protein coding gene	50.m03309	N/A	TGME49_249520	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249530	TGME49_249530-t26_1	protein coding gene	50.m03311	N/A	TGME49_249530	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249540	TGME49_249540-t26_1	protein coding gene	50.m03312	N/A	TGME49_249540	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249550	TGME49_249550-t26_1	protein coding gene	50.m00076	N/A	TGME49_249550	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249560	TGME49_249560-t26_1	protein coding gene	50.m03314	RPOA	TGME49_249560	2.7.7.6 (DNA-directed RNA polymerase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249570	TGME49_249570-t26_1	protein coding gene	50.m03315	N/A	TGME49_249570	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249580	TGME49_249580-t26_1	protein coding gene	50.m05659	N/A	TGME49_249580	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249590	TGME49_249590-t26_1	protein coding gene	50.m00017	N/A	TGME49_249590	3.4.25.1 (Proteasome endopeptidase complex)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249600	TGME49_249600-t26_1	protein coding gene	50.m03317	N/A	TGME49_249600	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249610	TGME49_249610-t26_1	protein coding gene	50.m05664	N/A	TGME49_249610	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249620	TGME49_249620-t26_1	protein coding gene	50.m03318	HDAC2	TGME49_249620	3.5.1.98 (Histone deacetylase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249630	TGME49_249630-t26_1	protein coding gene	50.m03320	N/A	TGME49_249630	5.3.99.3 (Prostaglandin-E synthase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249650	TGME49_249650-t26_1	protein coding gene	50.m00095	N/A	TGME49_249650	1.4.3.5 (Pyridoxal 5'-phosphate synthase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249660	TGME49_249660-t26_1	protein coding gene	50.m03322	N/A	TGME49_249660	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249670	TGME49_249670-t26_1	protein coding gene	50.m00008	N/A	TGME49_249670	3.4.22.1 (Cathepsin B)	N/A	N/A	GO:0045177;GO:0020003	TGME49_chrXII	
TGME49_249680	TGME49_249680-t26_1	protein coding gene	50.m03324	PAF1	TGME49_249680	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249690	TGME49_249690-t26_1	protein coding gene	50.m03325	N/A	TGME49_249690	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249698	TGME49_249698-t26_1	protein coding gene	50.m03326	N/A	TGME49_249698	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249702	TGME49_249702-t26_1	protein coding gene	50.m03326	N/A	TGME49_249702	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249710	TGME49_249710-t26_1	protein coding gene	50.m05661	N/A	TGME49_249710	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249720	TGME49_249720-t26_1	protein coding gene	50.m03327	N/A	TGME49_249720	3.6.3.14 (Transferred entry: 7.1.2.2)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249730	TGME49_249730-t26_1	protein coding gene	50.m05663	N/A	TGME49_249730	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249740	TGME49_249740-t26_1	protein coding gene	50.m03328	N/A	TGME49_249740	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249750	TGME49_249750-t26_1	protein coding gene	50.m07089	N/A	TGME49_249750	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249760	TGME49_249760-t26_1	protein coding gene	50.m03329	N/A	TGME49_249760	1.1.4.1 (Transferred entry: 1.17.4.4)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249770	TGME49_249770-t26_1	protein coding gene	50.m03330	N/A	TGME49_249770	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249780	TGME49_249780-t26_1	protein coding gene	50.m03331	N/A	TGME49_249780	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249790	TGME49_249790-t26_1	protein coding gene	50.m03332	N/A	TGME49_249790	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249800	TGME49_249800-t26_1	protein coding gene	50.m03333	N/A	TGME49_249800	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249810	TGME49_249810-t26_1	protein coding gene	50.m05662	N/A	TGME49_249810	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249820	TGME49_249820-t26_1	protein coding gene	50.m03337	N/A	TGME49_249820	3.6.3.42 (Transferred entry: 7.5.2.3);3.6.3.44 (Transferred entry: 7.6.2.2)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249840	TGME49_249840-t26_1	protein coding gene	50.m03338	N/A	TGME49_249840	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249850	TGME49_249850-t26_1	protein coding gene	50.m03340	GAP40	TGME49_249850	N/A	N/A	N/A	GO:0070258	TGME49_chrXII	
TGME49_249860	TGME49_249860-t26_1	protein coding gene	50.m05677	N/A	TGME49_249860	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249870	TGME49_249870-t26_1	protein coding gene	50.m00093	N/A	TGME49_249870	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249880	TGME49_249880-t26_1	protein coding gene	50.m03342	N/A	TGME49_249880	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249890	TGME49_249890-t26_1	protein coding gene	50.m03343	N/A	TGME49_249890	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249900	TGME49_249900-t26_1	protein coding gene	50.m00009	N/A	TGME49_249900	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249910	TGME49_249910-t26_1	protein coding gene	50.m03345	N/A	TGME49_249910	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249920	TGME49_249920-t26_1	protein coding gene	50.m03346	N/A	TGME49_249920	2.1.1.98 (Diphthine synthase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249930	TGME49_249930-t26_1	protein coding gene	50.m07140	N/A	TGME49_249930	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249950	TGME49_249950-t26_1	protein coding gene	50.m03347	N/A	TGME49_249950	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249960	TGME49_249960-t26_1	protein coding gene	50.m03348	N/A	TGME49_249960	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249970	TGME49_249970-t26_1	protein coding gene	50.m05665	N/A	TGME49_249970	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249980	TGME49_249980-t26_1	protein coding gene	50.m05675	N/A	TGME49_249980	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_249990	TGME49_249990-t26_1	protein coding gene	50.m03350	N/A	TGME49_249990	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250000	TGME49_250000-t26_1	protein coding gene	50.m07088	N/A	TGME49_250000	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250010	TGME49_250010-t26_1	protein coding gene	50.m03351	N/A	TGME49_250010	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250020	TGME49_250020-t26_1	protein coding gene	50.m05666	N/A	TGME49_250020	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250030	TGME49_250030-t26_1	protein coding gene	50.m07087	N/A	TGME49_250030	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250040	TGME49_250040-t26_1	protein coding gene	50.m03352	N/A	TGME49_250040	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250050	TGME49_250050-t26_1	protein coding gene	50.m05674	N/A	TGME49_250050	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250060	TGME49_250060-t26_1	protein coding gene	50.m03353	RPA12	TGME49_250060	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250080	TGME49_250080-t26_1	protein coding gene	50.m07085	N/A	TGME49_250080	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250090	TGME49_250090-t26_1	protein coding gene	50.m05667	N/A	TGME49_250090	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250115	TGME49_250115-t26_1	protein coding gene	50.m07652, 50.m07651	N/A	TGME49_250115	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250330	TGME49_250330-t26_1	protein coding gene	50.m03355	N/A	TGME49_250330	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250340	TGME49_250340-t26_1	protein coding gene	50.m03356	N/A	TGME49_250340	N/A	N/A	N/A	GO:0045177;GO:0005737	TGME49_chrXII	
TGME49_250350	TGME49_250350-t26_1	protein coding gene	50.m03357	N/A	TGME49_250350	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250360	TGME49_250360-t26_1	protein coding gene	50.m03358	N/A	TGME49_250360	3.1.1.3 (Triacylglycerol lipase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250680	TGME49_250680-t26_1	protein coding gene	50.m03360	N/A	TGME49_250680	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250690	TGME49_250690-t26_1	protein coding gene	50.m03362	N/A	TGME49_250690	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250700	TGME49_250700-t26_1	protein coding gene	50.m00080	N/A	TGME49_250700	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250710	TGME49_250710-t26_1	protein coding gene	50.m00010	MIC10	TGME49_250710	N/A	N/A	N/A	GO:0045177	TGME49_chrXII	
TGME49_250720	TGME49_250720-t26_1	protein coding gene	50.m03365	N/A	TGME49_250720	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250730	TGME49_250730-t26_1	protein coding gene	50.m00081	N/A	TGME49_250730	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250740	TGME49_250740-t26_1	protein coding gene	50.m05681	N/A	TGME49_250740	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250750	TGME49_250750-t26_1	protein coding gene	50.m00092	N/A	TGME49_250750	2.1.1.35 (tRNA (uracil(54)-C(5))-methyltransferase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250760	TGME49_250760-t26_1	protein coding gene	50.m03369	N/A	TGME49_250760	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250770	TGME49_250770-t26_1	protein coding gene	50.m05680	N/A	TGME49_250770	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250780	TGME49_250780-t26_1	protein coding gene	50.m03370	N/A	TGME49_250780	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250790	TGME49_250790-t26_1	protein coding gene	50.m03371	N/A	TGME49_250790	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250800	TGME49_250800-t26_1	protein coding gene	50.m03372	AP2XII8	TGME49_250800	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250810	TGME49_250810-t26_1	protein coding gene	50.m03373	RPL35	TGME49_250810	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250820	TGME49_250820-t26_1	protein coding gene	50.m03374	N/A	TGME49_250820	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250830	TGME49_250830-t26_1	protein coding gene	50.m03375	N/A	TGME49_250830	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250840	TGME49_250840-t26_1	protein coding gene	50.m05682	N/A	TGME49_250840	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250850	TGME49_250850-t26_1	protein coding gene	50.m03378	N/A	TGME49_250850	2.7.11.24 (Mitogen-activated protein kinase);2.7.12.1 (Dual-specificity kinase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250870	TGME49_250870-t26_1	protein coding gene	50.m00091	N/A	TGME49_250870	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250880	TGME49_250880-t26_1	protein coding gene	50.m00018	N/A	TGME49_250880	2.7.1.20 (Adenosine kinase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250890	TGME49_250890-t26_1	protein coding gene	50.m03381	N/A	TGME49_250890	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250900	TGME49_250900-t26_1	protein coding gene	50.m05683	N/A	TGME49_250900	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250920	TGME49_250920-t26_1	protein coding gene	50.m07082	N/A	TGME49_250920	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250930	TGME49_250930-t26_1	protein coding gene	50.m00090	N/A	TGME49_250930	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_250940	TGME49_250940-t26_1	protein coding gene	50.m05684	N/A	TGME49_250940	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251170	TGME49_251170-t26_1	protein coding gene	50.m03386	N/A	TGME49_251170	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251390	TGME49_251390-t26_1	protein coding gene	50.m00088	N/A	TGME49_251390	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251400	TGME49_251400-t26_1	protein coding gene	50.m03389	N/A	TGME49_251400	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251410	TGME49_251410-t26_1	protein coding gene	50.m03390	N/A	TGME49_251410	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251420	TGME49_251420-t26_1	protein coding gene	50.m05685	N/A	TGME49_251420	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251430	TGME49_251430-t26_1	protein coding gene	50.m05685	N/A	TGME49_251430	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251440	TGME49_251440-t26_1	protein coding gene	50.m00082	N/A	TGME49_251440	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251450	TGME49_251450-t26_1	protein coding gene	50.m03392	N/A	TGME49_251450	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251460	TGME49_251460-t26_1	protein coding gene	50.m03393	N/A	TGME49_251460	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251470	TGME49_251470-t26_1	protein coding gene	50.m03394	N/A	TGME49_251470	3.6.3.14 (Transferred entry: 7.1.2.2)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251480	TGME49_251480-t26_1	protein coding gene	50.m05688	N/A	TGME49_251480	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251490	TGME49_251490-t26_1	protein coding gene	50.m00087	N/A	TGME49_251490	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251500	TGME49_251500-t26_1	protein coding gene	50.m03396	N/A	TGME49_251500	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251510	TGME49_251510-t26_1	protein coding gene	50.m03397	N/A	TGME49_251510	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251520	TGME49_251520-t26_1	protein coding gene	50.m05687	N/A	TGME49_251520	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251540	TGME49_251540-t26_1	protein coding gene	50.m00019	GRA9	TGME49_251540	N/A	N/A	N/A	GO:0045177;GO:0020003	TGME49_chrXII	
TGME49_251550	TGME49_251550-t26_1	protein coding gene	50.m03399	N/A	TGME49_251550	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251560	TGME49_251560-t26_1	protein coding gene	50.m03400	N/A	TGME49_251560	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251570	TGME49_251570-t26_1	protein coding gene	50.m05696	N/A	TGME49_251570	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251580	TGME49_251580-t26_1	protein coding gene	50.m07081	N/A	TGME49_251580	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251590	TGME49_251590-t26_1	protein coding gene	50.m03401	N/A	TGME49_251590	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251600	TGME49_251600-t26_1	protein coding gene	50.m00083	N/A	TGME49_251600	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251610	TGME49_251610-t26_1	protein coding gene	50.m05691	N/A	TGME49_251610	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251620	TGME49_251620-t26_1	protein coding gene	50.m03403	N/A	TGME49_251620	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251630	TGME49_251630-t26_1	protein coding gene	50.m03404	N/A	TGME49_251630	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251640	TGME49_251640-t26_1	protein coding gene	50.m03405	N/A	TGME49_251640	6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251650	TGME49_251650-t26_1	protein coding gene	50.m07126	N/A	TGME49_251650	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251660	TGME49_251660-t26_1	protein coding gene	50.m03406	N/A	TGME49_251660	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251670	TGME49_251670-t26_1	protein coding gene	50.m03407	N/A	TGME49_251670	2.7.7.7 (DNA-directed DNA polymerase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251680	TGME49_251680-t26_1	protein coding gene	50.m03408	N/A	TGME49_251680	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251690	TGME49_251690-t26_1	protein coding gene	50.m00020	N/A	TGME49_251690	6.1.1.11 (Serine--tRNA ligase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251710	TGME49_251710-t26_1	protein coding gene	50.m05692	N/A	TGME49_251710	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251730	TGME49_251730-t26_1	protein coding gene	50.m03410	N/A	TGME49_251730	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251740	TGME49_251740-t26_1	protein coding gene	50.m03411	AP2XII9	TGME49_251740	N/A	N/A	N/A	GO:0005634	TGME49_chrXII	
TGME49_251750	TGME49_251750-t26_1	protein coding gene	50.m03412	N/A	TGME49_251750	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251760	TGME49_251760-t26_1	protein coding gene	50.m03413	N/A	TGME49_251760	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251770	TGME49_251770-t26_1	protein coding gene	50.m03414	N/A	TGME49_251770	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251780	TGME49_251780-t26_1	protein coding gene	50.m00085	N/A	TGME49_251780	3.6.1.3 (Adenosinetriphosphatase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251790	TGME49_251790-t26_1	protein coding gene	50.m03416	N/A	TGME49_251790	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251800	TGME49_251800-t26_1	protein coding gene	50.m05695	N/A	TGME49_251800	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251820	TGME49_251820-t26_1	protein coding gene	50.m03418	N/A	TGME49_251820	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251830	TGME49_251830-t26_1	protein coding gene	50.m07080	N/A	TGME49_251830	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251840	TGME49_251840-t26_1	protein coding gene	50.m03419	N/A	TGME49_251840	N/A	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251850	TGME49_251850-t26_1	protein coding gene	50.m03421	N/A	TGME49_251850	3.1.3.16 (Protein-serine/threonine phosphatase)	N/A	N/A	N/A	TGME49_chrXII	
TGME49_251860	TGME49_251860-t26_1	protein coding gene	50.m07078	N/A	TGME49_251860	N/A	N/A	N/A	N/A	TGME49_chrXII	
